run	sample	median_log2_before	dataset
U-Dd_F14	PAMI-194_Mouse_U-Dd_TMT_40ug_14pctACN_25cm_120min_20160426_OT.raw_Abundance..131	11.6407867134417	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..126	12.314402821259	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..127N	12.5054642478702	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..127C	12.4943962364252	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..128N	12.2713300062686	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..128C	12.3609153627609	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..129N	12.3895676633163	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..129C	12.3187927788836	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..130N	12.1785289044576	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..130C	12.5116664697121	mouse
U-Dd_F20	PAMI-194_Mouse_U-Dd_TMT_40ug_20pctACN_25cm_120min_20160426_OT.raw_Abundance..131	12.418690251714	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..126	13.0580907869245	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..127N	13.1661209094569	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..127C	13.1697449342018	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..128N	13.034436231103	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..128C	13.1319136338577	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..129N	13.1771503419246	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..129C	13.095332833147	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..130N	12.9917406014322	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..130C	13.2154596284382	mouse
U-Dd_F22	PAMI-194_Mouse_U-Dd_TMT_40ug_22pctACN_25cm_120min_20160426_OT.raw_Abundance..131	13.1654212651189	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..126	12.4351402676948	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..127N	12.5013919273507	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..127C	12.5200744103975	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..128N	12.427548065523	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..128C	12.4959950814365	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..129N	12.5215046799031	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..129C	12.4398968009564	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..130N	12.3377860652839	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..130C	12.522348112038	mouse
U-Dd_F24	PAMI-194_Mouse_U-Dd_TMT_40ug_24pctACN_25cm_120min_20160426_OT.raw_Abundance..131	12.5925848738598	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..126	12.6323804149339	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..127N	12.7693660728329	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..127C	12.7578482904231	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..128N	12.6278490017987	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..128C	12.6909908993592	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..129N	12.6898668907038	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..129C	12.6215092262316	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..130N	12.5555692679424	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..130C	12.8243234450802	mouse
U-Dd_F26	PAMI-194_Mouse_U-Dd_TMT_40ug_26pctACN_25cm_120min_20160426_OT.raw_Abundance..131	12.7859178043842	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..126	12.4312693993536	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..127N	12.4476357316697	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..127C	12.4026468968275	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..128N	12.3881588142886	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..128C	12.4726703855566	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..129N	12.4884427048461	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..129C	12.3816670606236	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..130N	12.2660843924216	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..130C	12.422046025155	mouse
U-Dd_F28	PAMI-194_Mouse_U-Dd_TMT_40ug_28pctACN_25cm_120min_20160426_OT.raw_Abundance..131	12.4883538890599	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..126	13.8945788590438	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..127N	13.8204095769068	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..127C	13.8062711478261	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..128N	13.9149567387034	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..128C	13.9561049839536	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..129N	14.0128705937626	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..129C	13.8550800904192	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..130N	13.8291342808244	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..130C	13.8446510854916	mouse
U-Dd_F30	PAMI-194_Mouse_U-Dd_TMT_40ug_30pctACN_25cm_120min_20160426_OT.raw_Abundance..131	14.0271199681797	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..126	13.4815859201865	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..127N	13.4039581356119	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..127C	13.3476665063016	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..128N	13.4969160883398	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..128C	13.4931820570779	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..129N	13.5984361594124	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..129C	13.4554159257003	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..130N	13.4596941917032	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..130C	13.431948439098	mouse
U-Dd_F40	PAMI-194_Mouse_U-Dd_TMT_40ug_40pctACN_25cm_120min_20160426_OT.raw_Abundance..131	13.7337852756705	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..126	11.7887661912505	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..127N	11.6461148377607	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..127C	11.8384150175333	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..128N	11.7944767113599	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..128C	11.7037527637744	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..129N	11.8195305961675	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..129C	11.831203003732	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..130N	11.6717284789089	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..130C	11.6964949217348	mouse
U-Dd_F90	PAMI-194_Mouse_U-Dd_TMT_40ug_90pctACN_25cm_120min_20160426_OT.raw_Abundance..131	11.9712935461903	mouse
