sample	dim1	dim2	Run	Channel	Condition	Mixture	TechRepMixture	BioReplicate	Fraction	run_short	mixture_short	runCol	quantCols	dataset	n_complete_proteins	var_explained_dim1	var_explained_dim2
161117_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..130C	2.58543285886268	10.7102437504146	161117_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw	130C	1	Mixture3	3	1	1	Mixture3_03	Mixture3	161117_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw	Abundance..130C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..130N	2.37088528894111	10.3966507560247	161117_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw	130N	0.667	Mixture3	3	0.667	1	Mixture3_03	Mixture3	161117_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw	Abundance..130N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..127C	5.12812816927835	-7.68250282483592	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	127C	0.5	Mixture4	1	0.5	1	Mixture4_01	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	Abundance..127C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..127N	5.28547205491587	-7.2887264831551	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	127N	1	Mixture4	1	1	1	Mixture4_01	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	Abundance..127N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..128C	5.36278737573971	-7.56993348567467	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	128C	0.667	Mixture4	1	0.667	1	Mixture4_01	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	Abundance..128C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..128N	5.27145006397387	-7.61708894757782	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	128N	0.125	Mixture4	1	0.125	1	Mixture4_01	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	Abundance..128N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..129C	5.13754488584569	-7.34175231010135	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	129C	1	Mixture4	1	1	1	Mixture4_01	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	Abundance..129C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..129N	5.43883076194664	-7.03863151645875	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	129N	0.667	Mixture4	1	0.667	1	Mixture4_01	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	Abundance..129N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..130C	5.24771378382365	-7.4368285479178	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	130C	0.125	Mixture4	1	0.125	1	Mixture4_01	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	Abundance..130C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..130N	5.15524894681677	-7.44487140423192	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	130N	0.5	Mixture4	1	0.5	1	Mixture4_01	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw	Abundance..130N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..127C	-0.944609614850261	-7.69530478800398	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	127C	0.5	Mixture4	2	0.5	1	Mixture4_02	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	Abundance..127C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..127N	-0.87923518901927	-7.70305550157408	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	127N	1	Mixture4	2	1	1	Mixture4_02	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	Abundance..127N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..128C	-0.818731798877452	-7.55029179469592	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	128C	0.667	Mixture4	2	0.667	1	Mixture4_02	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	Abundance..128C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..128N	-1.05800167282036	-7.62704638878592	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	128N	0.125	Mixture4	2	0.125	1	Mixture4_02	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	Abundance..128N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..129C	-0.961168470976053	-7.72657226164397	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	129C	1	Mixture4	2	1	1	Mixture4_02	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	Abundance..129C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..129N	-0.729909893752549	-7.62248491134887	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	129N	0.667	Mixture4	2	0.667	1	Mixture4_02	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	Abundance..129N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..130C	-0.895313753572612	-7.77438494901466	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	130C	0.125	Mixture4	2	0.125	1	Mixture4_02	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	Abundance..130C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..130N	-0.936037359781299	-7.65561767892464	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	130N	0.5	Mixture4	2	0.5	1	Mixture4_02	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw	Abundance..130N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..127C	7.19498786173642	-1.36946709880844	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	127C	0.5	Mixture4	3	0.5	1	Mixture4_03	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	Abundance..127C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..127N	7.50869144414128	-1.05705296099912	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	127N	1	Mixture4	3	1	1	Mixture4_03	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	Abundance..127N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..128C	7.31344036601679	-1.22688762099452	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	128C	0.667	Mixture4	3	0.667	1	Mixture4_03	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	Abundance..128C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..128N	7.48486216815973	-1.1546822829496	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	128N	0.125	Mixture4	3	0.125	1	Mixture4_03	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	Abundance..128N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..129C	7.21462025355615	-1.17203196975583	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	129C	1	Mixture4	3	1	1	Mixture4_03	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	Abundance..129C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..129N	7.61244980968586	-1.03243075915498	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	129N	0.667	Mixture4	3	0.667	1	Mixture4_03	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	Abundance..129N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..130C	7.23776180079832	-1.09737785155614	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	130C	0.125	Mixture4	3	0.125	1	Mixture4_03	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	Abundance..130C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..130N	7.13835043496054	-1.14823289975538	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	130N	0.5	Mixture4	3	0.5	1	Mixture4_03	Mixture4	161117_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw	Abundance..130N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..127C	21.8716843884028	7.83632688682063	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	127C	0.125	Mixture5	1	0.125	1	Mixture5_01	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	Abundance..127C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..127N	21.9276497720253	7.71523193448594	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	127N	0.667	Mixture5	1	0.667	1	Mixture5_01	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	Abundance..127N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..128C	21.7928176559689	7.67542675191454	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	128C	1	Mixture5	1	1	1	Mixture5_01	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	Abundance..128C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..128N	21.7166069158484	7.72731874085421	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	128N	0.5	Mixture5	1	0.5	1	Mixture5_01	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	Abundance..128N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..129C	21.6245356861046	7.83581042831463	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	129C	0.5	Mixture5	1	0.5	1	Mixture5_01	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	Abundance..129C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..129N	21.7812327915643	7.6035574179406	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	129N	0.125	Mixture5	1	0.125	1	Mixture5_01	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	Abundance..129N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..130C	21.94153949905	7.74868880659991	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	130C	0.667	Mixture5	1	0.667	1	Mixture5_01	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	Abundance..130C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..130N	21.8003517757325	7.82088316133858	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	130N	1	Mixture5	1	1	1	Mixture5_01	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw	Abundance..130N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..127C	-10.0542715462569	2.00743174766996	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	127C	0.125	Mixture5	2	0.125	1	Mixture5_02	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	Abundance..127C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..127N	-10.3032322227063	1.96526410872715	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	127N	0.667	Mixture5	2	0.667	1	Mixture5_02	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	Abundance..127N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..128C	-10.0114227167077	2.10074494317418	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	128C	1	Mixture5	2	1	1	Mixture5_02	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	Abundance..128C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..128N	-10.1155211772294	2.34297614174649	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	128N	0.5	Mixture5	2	0.5	1	Mixture5_02	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	Abundance..128N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..129C	-10.3941983916147	2.44595251704892	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	129C	0.5	Mixture5	2	0.5	1	Mixture5_02	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	Abundance..129C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..129N	-10.2089907313035	2.07744894376916	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	129N	0.125	Mixture5	2	0.125	1	Mixture5_02	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	Abundance..129N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..130C	-10.0074711987397	2.10020315435855	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	130C	0.667	Mixture5	2	0.667	1	Mixture5_02	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	Abundance..130C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..130N	-10.1970071696655	1.97383745180988	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	130N	1	Mixture5	2	1	1	Mixture5_02	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw	Abundance..130N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..127C	-8.75392319535053	15.493076496467	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	127C	0.125	Mixture5	3	0.125	1	Mixture5_03	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	Abundance..127C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..127N	-8.90452767196117	15.4930698065361	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	127N	0.667	Mixture5	3	0.667	1	Mixture5_03	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	Abundance..127N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..128C	-8.86330868569301	15.6194184138455	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	128C	1	Mixture5	3	1	1	Mixture5_03	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	Abundance..128C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..128N	-8.81191312806824	15.6469739177345	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	128N	0.5	Mixture5	3	0.5	1	Mixture5_03	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	Abundance..128N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..129C	-8.65279284187479	15.6971098217154	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	129C	0.5	Mixture5	3	0.5	1	Mixture5_03	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	Abundance..129C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..129N	-8.89417470126434	15.5473864786977	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	129N	0.125	Mixture5	3	0.125	1	Mixture5_03	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	Abundance..129N	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..130C	-8.69560724914996	15.6473249140681	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	130C	0.667	Mixture5	3	0.667	1	Mixture5_03	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	Abundance..130C	spikein1	1904	0.0863980653015579	0.0840379917828363
161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..130N	-8.58859982422161	15.9642637185842	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	130N	1	Mixture5	3	1	1	Mixture5_03	Mixture5	161117_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw	Abundance..130N	spikein1	1904	0.0863980653015579	0.0840379917828363
